event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
TTQ321,"27 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Police Forces of Trinidad and Tobago (2015-)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"Loop News Trinidad and Tobago",National,"On 27 June 2020, in Morvant, Port of Spain, a man who just hours before finished training to become a police officer was shot dead. 1 fatality.",1,,1607386700,18884
TTQ1625,"27 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"Newsday Trinidad and Tobago",National,"On 27 June 2020, in Morvant, Port of Spain, demonstrators gathered following the killing of three men by the police (coded separately). Participants claimed that the killings were extrajudicial. The rioters blocked streets with debris set on fire.",0,"crowd size=no report",1657033943,19817
TTQ322,"27 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Police Forces of Trinidad and Tobago (2015-)",,1,"Civilians (Trinidad and Tobago)",,7,17,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 27 June 2020, in Morvant, San Juan-Laventille, at least seven police officers shot and killed three men, while looking for a suspicious car they received reports about. Police originally claimed officers opened fire on the three men after one of them pointed a weapon, but security camera evidence disputed the version since two of the men had their hands in the air at the moment police officers opened fire. Eight police officers were later arrested for police brutality charges, seven of them fired their weapons during the incident. Around 29 December 2022, the eight officers have been granted bail. 3 fatalities.",3,,1673307468,18884
TTQ320,"26 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Gasparillo,10.317,-61.426,1,"Newsday Trinidad and Tobago",National,"On 26 June 2020, in Gasparillo, Couva-Tabaquite-Talparo, parents of students of the Reform Hindu School gathered to protest, demanding that the government finish the construction of a new school building which has been nearly completed for a while but is not in use yet.",0,"crowd size=no report",1593457913,3997
TTQ317,"24 June 2020",2020,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Trinidad and Tobago)",,3,"Unidentified Gang (Trinidad and Tobago)",,3,33,,780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Chaguanas,10.5147,-61.4076,1,"Loop News Trinidad and Tobago",National,"On 24 June 2020, in Chaguanas, a deal for $100,000 worth of marihuana went bad and ended up with one side beating two men of the group who they were dealing with and taking them away in a car. The two men managed to escape while their partners had alerted the police who later got into a shootout with the kidnappers.",0,,1593457913,23224
TTQ319,"24 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Health Workers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 24 June 2020, in Port of Spain, nurses protested at the St Ann Hospital against temporary employment and poor working conditions.",0,"crowd size=no report",1593457913,4571
TTQ316,"24 June 2020",2020,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Chaguanas,10.5147,-61.4076,1,"Trinidad and Tobago Guardian",National,"On 24 June 2020, in Chaguanas, police shot and killed two men in the Enterprise neighbourhood. Police were responding to a call regarding a kidnapping and when they arrived at the location were shot at. Police returned fire and killed both. The kidnapping was the result of a drug deal gone wrong. 2 fatalities.",2,,1593457913,23224
TTQ318,"24 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,D'Abadie,10.6273,-61.3132,1,"Loop News Trinidad and Tobago",National,"On 24 June 2020, in D'Abadie, Tunapuna/Piarco, a man was shot dead by two masked men. 1 fatality.",1,,1632782396,11632
TTQ315,"22 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 22 June 2020, in Port of Spain, fewer than ten people protested to call for justice for the 2 year old who was killed days earlier.",0,"crowd size=less than ten",1593457913,4571
TTQ314,"21 June 2020",2020,2,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Chaguanas,10.5147,-61.4076,2,"Loop News Trinidad and Tobago",National,"Around 21 June 2020 (between 20-22 June), near Chaguanas, a man was killed. His burnt body was later found in the trunk of a burned car on a dirt road off Connector Road outside of the city. The car was registered to a man who was missing since 20 June 2020. 1 fatality.",1,,1593457913,23224
TTQ313,"19 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tunapuna,10.6525,-61.3888,1,"Loop News Trinidad and Tobago",National,"On 19 June 2020, in Tunapuna, Tunapuna/Piarco, a man and his 2 year old daughter were killed by a gunman. Police say while there was only 1 shooter there were 3 other men involved as well. 2 fatalities.",2,,1632782396,6450
TTQ310,"18 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Fernando",,,"La Romain",10.2496,-61.4835,1,"Loop News Trinidad and Tobago",National,"On 18 June 2020, in La Romain, San Fernando, a car pulled up next to a group of people and the occupants of the car opened fire in a drive-by shooting. Three people were hit, one of whom died at the scene. The other two were taken to the hospital. 1 fatality.",1,,1592850009,15331
TTQ311,"18 June 2020",2020,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Loop News Trinidad and Tobago",National,"On 18 June 2020, in San Fernando, police on patrol were notified of a car crash. At the scene of the crash they were taken under fire by four individuals. Police returned fired and managed to arrest two people. No fatalities or injuries reported.",0,,1592850009,15667
TTQ312,"18 June 2020",2020,1,"Political violence",Battles,"Armed clash","Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Armed Group (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"Santa Cruz",10.7099,-61.4738,1,"Loop News Trinidad and Tobago",National,"On 18 June 2020, in Santa Cruz, San Juan-Laventille, police went to a house to execute a search warrant. The occupant of the house pointed a gun at the police who responded by shooting him dead. Police seized 40.000$ in cash and a large amount of marihuana. A relative of the victim was arrested. 1 fatality.",1,,1592850009,8465
TTQ309,"17 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Health Workers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 17 June 2020, in Port of Spain, scores of workers of the St Ann's Psychiatric Hospital protested outside of the Prime Minister's Residence and Diplomatic Centre over the lack of payment of outstanding salaries after it was announced that the workers from the Eric Williams Medical Sciences Complex who protested the day before would get their payments in full.",0,"crowd size=scores",1592850009,4571
TTQ308,"16 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Health Workers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"San Juan",10.6579,-61.4457,1,"Loop News Trinidad and Tobago",National,"On 16 June 2020, in San Juan, San Juan-Laventille, scores of workers of the Eric Williams Medical Sciences Complex protested over a lack of payment of outstanding salaries.",0,"crowd size=scores",1592850009,8576
TTQ307,"16 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Carapo,10.5936,-61.2963,1,"Loop News Trinidad and Tobago",National,"On 16 June 2020, in Capapo, Tunapuna/Piarco, a man was shot and killed by three men outside his home. Eyewitnesses say that the victim was seen talking to police shortly before being shot, and that the people who shot him were driving a car that resembled an unmarked police car and that the shooters dressed similarly to police officers. The police however denied that they killed the man. 1 fatality.",1,,1632782396,8264
TTQ303,"15 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Health Workers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Arima,,,Arima,10.6374,-61.2823,1,"Loop News Trinidad and Tobago",National,"On 15 June 2020, in Arima, scores of healthcare workers protested outside the Arima Hospital to demand outstanding payments.",0,"crowd size=scores",1592850009,9766
TTQ304,"15 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Teachers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Gasparillo,10.317,-61.426,1,"Trinidad and Tobago Guardian",National,"On 15 June 2020, in Gasparillo, Couva-Tabaquite-Talparo, the Parent-Teacher Association of the Reform Hindu School and the Reform ECCE Centre, together with the local government councillor, staged a protest. The construction work to build the school is not finished yet, which the PTA is unhappy with. They were also overgrown with plants and vandalized. The protestors asked for the construction to be finished quickly.",0,"crowd size=no report",1592850009,3997
TTQ306,"15 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"San Juan",10.6579,-61.4457,1,"Trinidad and Tobago Guardian",National,"On 15 June 2020, in San Juan, San Juan-Laventille, a man and a woman were shot in the Bagatelle area. Police say that it is related to the gang war going on in this area and that the two were shot because they were not from this neighbourhood. No fatalities reported.",0,,1592850009,19697
TTQ305,"15 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 15 June 2020, in Port of Spain, waste collectors of the Central Market backed by the AWU protested against over sanitation concerns and health hazard in view of coronavirus. The workers collect the waste that is left behind after a market day but have to do so manually with trolleys as garbage is no longer collected by trucks.",0,"crowd size=no report",1650915369,4571
TTQ301,"14 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Arima,,,Arima,10.6374,-61.2823,1,"Loop News Trinidad and Tobago",National,"On 14 June 2020, in Arima, a teenager was chased by two masked gunmen and shot to death along Pinto Road. 1 fatality.",1,,1592850009,19461
TTQ302,"14 June 2020",2020,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Chaguanas,10.5147,-61.4076,1,"Trinidad and Tobago Guardian",National,"On 14 June 2020, in Chaguanas, police were on patrol in the Cashew Gardens neighbourhood when they heard gunshots. They saw two men chasing three others. One of the two chasers fired a shot at police, after which police returned fire. The men ran away. Police found an AR-15 and ammunition at the scene and later arrested three men in relation to the event. No fatalities.",0,,1592850009,23224
TTQ300,"12 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Health Workers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"San Juan",10.6579,-61.4457,1,"Loop News Trinidad and Tobago",National,"On 12 June 2020, in San Juan, San Juan-Laventille, scores of workers of the Eric William Medical Sciences Complex protested to demand payment of outstanding wages.",0,"crowd size=scores",1592254609,8576
TTQ299,"11 June 2020",2020,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Trinidad and Tobago)","Police Forces of Trinidad and Tobago (2015-)",3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Trinidad and Tobago Guardian",National,"On 11 June 2020, in San Fernando, a man was kidnapped by two men and a police constable. The three kidnappers assaulted the man and then threw him in an SUV and sped off. The police managed to rescue the man hours later. No fatalities.",0,,1592254609,6132
